index,client,close,datetime,price_am,price_pm,y,timestamp,year,month,day,weekday,elapsed_days,period,tintai_bi,baibai_di,periodQ,ibaragi,totigi,gunma,saitama,tiba,tokyo,kanagawa,total,date,next,new,total_unemp,men,women,head,date,Saitama_i,Saitama_O,Tiba_i,Tiba_O,Tokyo_i,Tokyo_O,Kanagawa_i,Kanagawa_O,Osaka_i,Osaka_O,Total_i,Total_o,index1,client1,close1,datetime1,price_am1,price_pm1,y1,year1,month1,day1,weekday1,elapsed_days1,period1,tintai_bi1,baibai_di1,periodQ1,ibaragi1,totigi1,gunma1,saitama1,tiba1,tokyo1,kanagawa1,total1,date1,next1,new1,total_unemp1,men1,women1,head1,date1,Saitama_i1,Saitama_O1,Tiba_i1,Tiba_O1,Tokyo_i1,Tokyo_O1,Kanagawa_i1,Kanagawa_O1,Osaka_i1,Osaka_O1,Total_i1,Total_o1,index2,client2,close2,datetime2,price_am2,price_pm2,y2,year2,month2,day2,weekday2,elapsed_days2,period2,tintai_bi2,baibai_di2,periodQ2,ibaragi2,totigi2,gunma2,saitama2,tiba2,tokyo2,kanagawa2,total2,date2,next2,new2,total_unemp2,men2,women2,head2,date2,Saitama_i2,Saitama_O2,Tiba_i2,Tiba_O2,Tokyo_i2,Tokyo_O2,Kanagawa_i2,Kanagawa_O2,Osaka_i2,Osaka_O2,Total_i2,Total_o2,index3,client3,close3,datetime3,price_am3,price_pm3,y3,year3,month3,day3,weekday3,elapsed_days3,period3,tintai_bi3,baibai_di3,periodQ3,ibaragi3,totigi3,gunma3,saitama3,tiba3,tokyo3,kanagawa3,total3,date3,next3,new3,total_unemp3,men3,women3,head3,date3,Saitama_i3,Saitama_O3,Tiba_i3,Tiba_O3,Tokyo_i3,Tokyo_O3,Kanagawa_i3,Kanagawa_O3,Osaka_i3,Osaka_O3,Total_i3,Total_o3,index4,client4,close4,datetime4,price_am4,price_pm4,y4,year4,month4,day4,weekday4,elapsed_days4,period4,tintai_bi4,baibai_di4,periodQ4,ibaragi4,totigi4,gunma4,saitama4,tiba4,tokyo4,kanagawa4,total4,date4,next4,new4,total_unemp4,men4,women4,head4,date4,Saitama_i4,Saitama_O4,Tiba_i4,Tiba_O4,Tokyo_i4,Tokyo_O4,Kanagawa_i4,Kanagawa_O4,Osaka_i4,Osaka_O4,Total_i4,Total_o4,index5,client5,close5,datetime5,price_am5,price_pm5,y5,year5,month5,day5,weekday5,elapsed_days5,period5,tintai_bi5,baibai_di5,periodQ5,ibaragi5,totigi5,gunma5,saitama5,tiba5,tokyo5,kanagawa5,total5,date5,next5,new5,total_unemp5,men5,women5,head5,date5,Saitama_i5,Saitama_O5,Tiba_i5,Tiba_O5,Tokyo_i5,Tokyo_O5,Kanagawa_i5,Kanagawa_O5,Osaka_i5,Osaka_O5,Total_i5,Total_o5,index6,client6,close6,datetime6,price_am6,price_pm6,y6,year6,month6,day6,weekday6,elapsed_days6,period6,tintai_bi6,baibai_di6,periodQ6,ibaragi6,totigi6,gunma6,saitama6,tiba6,tokyo6,kanagawa6,total6,date6,next6,new6,total_unemp6,men6,women6,head6,date6,Saitama_i6,Saitama_O6,Tiba_i6,Tiba_O6,Tokyo_i6,Tokyo_O6,Kanagawa_i6,Kanagawa_O6,Osaka_i6,Osaka_O6,Total_i6,Total_o6,index7,client7,close7,datetime7,price_am7,price_pm7,y7,year7,month7,day7,weekday7,elapsed_days7,period7,tintai_bi7,baibai_di7,periodQ7,ibaragi7,totigi7,gunma7,saitama7,tiba7,tokyo7,kanagawa7,total7,date7,next7,new7,total_unemp7,men7,women7,head7,date7,Saitama_i7,Saitama_O7,Tiba_i7,Tiba_O7,Tokyo_i7,Tokyo_O7,Kanagawa_i7,Kanagawa_O7,Osaka_i7,Osaka_O7,Total_i7,Total_o7
219,1,0,2016-11-06,1,0,43.502403259277344,2016-11-06,2016,11,6,6,2320,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/7,153,59,212,132,83,46,2015/11/7,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,218,1,0,2016-11-05,1,1,,2016,11,5,5,2319,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/6,153,59,212,132,83,46,2015/11/6,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,217,1,0,2016-11-04,0,0,,2016,11,4,4,2318,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/5,153,59,212,132,83,46,2015/11/5,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,216,1,0,2016-11-03,0,0,,2016,11,3,3,2317,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/4,153,59,212,132,83,46,2015/11/4,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,215,1,0,2016-11-02,0,0,,2016,11,2,2,2316,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/3,153,59,212,132,83,46,2015/11/3,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,214,1,0,2016-11-01,0,0,,2016,11,1,1,2315,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/2,153,59,212,132,83,46,2015/11/2,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,213,1,0,2016-10-31,1,1,,2016,10,31,0,2314,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/1,153,59,212,132,83,46,2015/11/1,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,212,1,0,2016-10-30,2,1,,2016,10,30,6,2313,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/10/31,152,57,209,131,78,46,2015/10/31,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
220,1,0,2016-11-07,0,0,35.13726043701172,2016-11-07,2016,11,7,0,2321,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/8,153,59,212,132,83,46,2015/11/8,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,219,1,0,2016-11-06,1,0,,2016,11,6,6,2320,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/7,153,59,212,132,83,46,2015/11/7,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,218,1,0,2016-11-05,1,1,,2016,11,5,5,2319,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/6,153,59,212,132,83,46,2015/11/6,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,217,1,0,2016-11-04,0,0,,2016,11,4,4,2318,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/5,153,59,212,132,83,46,2015/11/5,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,216,1,0,2016-11-03,0,0,,2016,11,3,3,2317,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/4,153,59,212,132,83,46,2015/11/4,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,215,1,0,2016-11-02,0,0,,2016,11,2,2,2316,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/3,153,59,212,132,83,46,2015/11/3,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,214,1,0,2016-11-01,0,0,,2016,11,1,1,2315,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/2,153,59,212,132,83,46,2015/11/2,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,213,1,0,2016-10-31,1,1,,2016,10,31,0,2314,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/1,153,59,212,132,83,46,2015/11/1,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
221,1,0,2016-11-08,0,0,27.57390022277832,2016-11-08,2016,11,8,1,2322,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/9,153,59,212,132,83,46,2015/11/9,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,220,1,0,2016-11-07,0,0,,2016,11,7,0,2321,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/8,153,59,212,132,83,46,2015/11/8,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,219,1,0,2016-11-06,1,0,,2016,11,6,6,2320,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/7,153,59,212,132,83,46,2015/11/7,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,218,1,0,2016-11-05,1,1,,2016,11,5,5,2319,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/6,153,59,212,132,83,46,2015/11/6,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,217,1,0,2016-11-04,0,0,,2016,11,4,4,2318,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/5,153,59,212,132,83,46,2015/11/5,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,216,1,0,2016-11-03,0,0,,2016,11,3,3,2317,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/4,153,59,212,132,83,46,2015/11/4,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,215,1,0,2016-11-02,0,0,,2016,11,2,2,2316,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/3,153,59,212,132,83,46,2015/11/3,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,214,1,0,2016-11-01,0,0,,2016,11,1,1,2315,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/2,153,59,212,132,83,46,2015/11/2,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
222,0,0,2016-11-09,0,0,29.25233268737793,2016-11-09,2016,11,9,2,2323,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/10,153,59,212,132,83,46,2015/11/10,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,221,1,0,2016-11-08,0,0,,2016,11,8,1,2322,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/9,153,59,212,132,83,46,2015/11/9,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,220,1,0,2016-11-07,0,0,,2016,11,7,0,2321,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/8,153,59,212,132,83,46,2015/11/8,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,219,1,0,2016-11-06,1,0,,2016,11,6,6,2320,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/7,153,59,212,132,83,46,2015/11/7,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,218,1,0,2016-11-05,1,1,,2016,11,5,5,2319,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/6,153,59,212,132,83,46,2015/11/6,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,217,1,0,2016-11-04,0,0,,2016,11,4,4,2318,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/5,153,59,212,132,83,46,2015/11/5,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,216,1,0,2016-11-03,0,0,,2016,11,3,3,2317,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/4,153,59,212,132,83,46,2015/11/4,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,215,1,0,2016-11-02,0,0,,2016,11,2,2,2316,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/3,153,59,212,132,83,46,2015/11/3,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
223,0,0,2016-11-10,0,0,35.06719207763672,2016-11-10,2016,11,10,3,2324,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/11,153,59,212,132,83,46,2015/11/11,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,222,0,0,2016-11-09,0,0,,2016,11,9,2,2323,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/10,153,59,212,132,83,46,2015/11/10,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,221,1,0,2016-11-08,0,0,,2016,11,8,1,2322,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/9,153,59,212,132,83,46,2015/11/9,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,220,1,0,2016-11-07,0,0,,2016,11,7,0,2321,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/8,153,59,212,132,83,46,2015/11/8,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,219,1,0,2016-11-06,1,0,,2016,11,6,6,2320,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/7,153,59,212,132,83,46,2015/11/7,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,218,1,0,2016-11-05,1,1,,2016,11,5,5,2319,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/6,153,59,212,132,83,46,2015/11/6,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,217,1,0,2016-11-04,0,0,,2016,11,4,4,2318,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/5,153,59,212,132,83,46,2015/11/5,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,216,1,0,2016-11-03,0,0,,2016,11,3,3,2317,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/4,153,59,212,132,83,46,2015/11/4,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
224,1,0,2016-11-11,0,0,38.09389114379883,2016-11-11,2016,11,11,4,2325,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/12,153,59,212,132,83,46,2015/11/12,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,223,0,0,2016-11-10,0,0,,2016,11,10,3,2324,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/11,153,59,212,132,83,46,2015/11/11,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,222,0,0,2016-11-09,0,0,,2016,11,9,2,2323,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/10,153,59,212,132,83,46,2015/11/10,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,221,1,0,2016-11-08,0,0,,2016,11,8,1,2322,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/9,153,59,212,132,83,46,2015/11/9,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,220,1,0,2016-11-07,0,0,,2016,11,7,0,2321,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/8,153,59,212,132,83,46,2015/11/8,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,219,1,0,2016-11-06,1,0,,2016,11,6,6,2320,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/7,153,59,212,132,83,46,2015/11/7,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,218,1,0,2016-11-05,1,1,,2016,11,5,5,2319,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/6,153,59,212,132,83,46,2015/11/6,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,217,1,0,2016-11-04,0,0,,2016,11,4,4,2318,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/5,153,59,212,132,83,46,2015/11/5,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
225,1,0,2016-11-12,1,1,51.876686096191406,2016-11-12,2016,11,12,5,2326,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/13,153,59,212,132,83,46,2015/11/13,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,224,1,0,2016-11-11,0,0,,2016,11,11,4,2325,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/12,153,59,212,132,83,46,2015/11/12,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,223,0,0,2016-11-10,0,0,,2016,11,10,3,2324,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/11,153,59,212,132,83,46,2015/11/11,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,222,0,0,2016-11-09,0,0,,2016,11,9,2,2323,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/10,153,59,212,132,83,46,2015/11/10,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,221,1,0,2016-11-08,0,0,,2016,11,8,1,2322,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/9,153,59,212,132,83,46,2015/11/9,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,220,1,0,2016-11-07,0,0,,2016,11,7,0,2321,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/8,153,59,212,132,83,46,2015/11/8,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,219,1,0,2016-11-06,1,0,,2016,11,6,6,2320,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/7,153,59,212,132,83,46,2015/11/7,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,218,1,0,2016-11-05,1,1,,2016,11,5,5,2319,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/6,153,59,212,132,83,46,2015/11/6,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
226,0,0,2016-11-13,0,0,44.47665786743164,2016-11-13,2016,11,13,6,2327,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/14,153,59,212,132,83,46,2015/11/14,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,225,1,0,2016-11-12,1,1,,2016,11,12,5,2326,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/13,153,59,212,132,83,46,2015/11/13,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,224,1,0,2016-11-11,0,0,,2016,11,11,4,2325,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/12,153,59,212,132,83,46,2015/11/12,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,223,0,0,2016-11-10,0,0,,2016,11,10,3,2324,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/11,153,59,212,132,83,46,2015/11/11,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,222,0,0,2016-11-09,0,0,,2016,11,9,2,2323,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/10,153,59,212,132,83,46,2015/11/10,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,221,1,0,2016-11-08,0,0,,2016,11,8,1,2322,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/9,153,59,212,132,83,46,2015/11/9,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,220,1,0,2016-11-07,0,0,,2016,11,7,0,2321,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/8,153,59,212,132,83,46,2015/11/8,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,219,1,0,2016-11-06,1,0,,2016,11,6,6,2320,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/7,153,59,212,132,83,46,2015/11/7,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
227,1,0,2016-11-14,0,0,35.9013557434082,2016-11-14,2016,11,14,0,2328,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/15,153,59,212,132,83,46,2015/11/15,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,226,0,0,2016-11-13,0,0,,2016,11,13,6,2327,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/14,153,59,212,132,83,46,2015/11/14,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,225,1,0,2016-11-12,1,1,,2016,11,12,5,2326,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/13,153,59,212,132,83,46,2015/11/13,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,224,1,0,2016-11-11,0,0,,2016,11,11,4,2325,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/12,153,59,212,132,83,46,2015/11/12,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,223,0,0,2016-11-10,0,0,,2016,11,10,3,2324,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/11,153,59,212,132,83,46,2015/11/11,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,222,0,0,2016-11-09,0,0,,2016,11,9,2,2323,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/10,153,59,212,132,83,46,2015/11/10,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,221,1,0,2016-11-08,0,0,,2016,11,8,1,2322,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/9,153,59,212,132,83,46,2015/11/9,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,220,1,0,2016-11-07,0,0,,2016,11,7,0,2321,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/8,153,59,212,132,83,46,2015/11/8,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
228,0,0,2016-11-15,0,0,31.522340774536133,2016-11-15,2016,11,15,1,2329,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/16,153,59,212,132,83,46,2015/11/16,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,227,1,0,2016-11-14,0,0,,2016,11,14,0,2328,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/15,153,59,212,132,83,46,2015/11/15,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,226,0,0,2016-11-13,0,0,,2016,11,13,6,2327,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/14,153,59,212,132,83,46,2015/11/14,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,225,1,0,2016-11-12,1,1,,2016,11,12,5,2326,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/13,153,59,212,132,83,46,2015/11/13,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,224,1,0,2016-11-11,0,0,,2016,11,11,4,2325,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/12,153,59,212,132,83,46,2015/11/12,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,223,0,0,2016-11-10,0,0,,2016,11,10,3,2324,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/11,153,59,212,132,83,46,2015/11/11,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,222,0,0,2016-11-09,0,0,,2016,11,9,2,2323,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/10,153,59,212,132,83,46,2015/11/10,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,221,1,0,2016-11-08,0,0,,2016,11,8,1,2322,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/9,153,59,212,132,83,46,2015/11/9,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
229,1,0,2016-11-16,0,0,36.839500427246094,2016-11-16,2016,11,16,2,2330,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/17,153,59,212,132,83,46,2015/11/17,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,228,0,0,2016-11-15,0,0,,2016,11,15,1,2329,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/16,153,59,212,132,83,46,2015/11/16,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,227,1,0,2016-11-14,0,0,,2016,11,14,0,2328,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/15,153,59,212,132,83,46,2015/11/15,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,226,0,0,2016-11-13,0,0,,2016,11,13,6,2327,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/14,153,59,212,132,83,46,2015/11/14,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,225,1,0,2016-11-12,1,1,,2016,11,12,5,2326,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/13,153,59,212,132,83,46,2015/11/13,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,224,1,0,2016-11-11,0,0,,2016,11,11,4,2325,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/12,153,59,212,132,83,46,2015/11/12,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,223,0,0,2016-11-10,0,0,,2016,11,10,3,2324,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/11,153,59,212,132,83,46,2015/11/11,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863,222,0,0,2016-11-09,0,0,,2016,11,9,2,2323,2016b,26.3,23.5,2016Q4,1520,1042,1018,3864,3292,7716,4797,23249,2015/11/10,153,59,212,132,83,46,2015/11/10,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
